"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","symbol","genename"
"ENSG00000165124",1.27364557793942,6.0434054208304,1.9491373692997,0.0545323780687855,0.414497053051026,-4.58768470197148,"79987","SVEP1","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
"ENSG00000079393",1.51644688707238,-4.31399214043559,1.40460828631437,0.16373264113214,0.588153507797325,-4.58770141915477,"51207","DUSP13B","dual specificity phosphatase 13B"
"ENSG00000166848",0.312609552093259,6.1941505198937,1.97000466618721,0.0520497136680771,0.40773130383699,-4.58794402286232,"54386","TERF2IP","TERF2 interacting protein"
"ENSG00000186716",0.562475434902763,5.89554659113091,1.96107606846555,0.0530999595196376,0.409679549703766,-4.58805746267405,"613","BCR","BCR activator of RhoGEF and GTPase"
"ENSG00000184634",-0.253922048098812,5.94789304304691,-1.97064536054352,0.0519750351120309,0.40773130383699,-4.5883289287895,"9968","MED12","mediator complex subunit 12"
"ENSG00000168913",-0.82436651391422,-2.50324036319488,-1.58014987843298,0.117736883450299,0.529520870114066,-4.58898668299031,"375704","ENHO","energy homeostasis associated"
"ENSG00000237988",-1.29475747724935,-3.67407071870556,-1.53246782368571,0.129070753572111,0.54597080136369,-4.58969480136115,"442197","OR2I1","olfactory receptor family 2 subfamily I member 1 (gene/pseudogene)"
"ENSG00000260454",-1.21610583326775,-4.31369223789971,-1.46684120109457,0.146059864372569,0.567688152089351,-4.59005481375172,"105376144","LINC02957","long intergenic non-protein coding RNA 2957"
"ENSG00000089169",-1.08461548020986,-3.15443490086211,-1.5580788138957,0.122880301376285,0.537417999866901,-4.59075092955248,"22895","RPH3A","rabphilin 3A"
"ENSG00000143436",-0.291972681003228,5.08060216145799,-1.95383649092485,0.0539647049500325,0.411879313491158,-4.5911565001407,"65005","MRPL9","mitochondrial ribosomal protein L9"
"ENSG00000181798",-0.648909754076908,-0.688537506896953,-1.62931544864081,0.106897177026399,0.513567856273841,-4.59119687471321,"151477","LINC00471","long intergenic non-protein coding RNA 471"
"ENSG00000233493",1.24953764029454,-1.18458266814098,1.55938375721218,0.122571311287865,0.536644003835128,-4.59138940025792,"388564","TMEM238","transmembrane protein 238"
"ENSG00000181092",4.00963182074624,-1.59232506134565,1.42568036470145,0.157573550606592,0.580916748003493,-4.59147893223619,"9370","ADIPOQ","adiponectin, C1Q and collagen domain containing"
"ENSG00000183307",-0.741408403474274,0.617439792559182,-1.67607138166613,0.0973494645776261,0.498995868648515,-4.5916792536162,"27439","TMEM121B","transmembrane protein 121B"
"ENSG00000163347",2.03560544463024,5.87973745071242,1.89589159848257,0.0613263669515108,0.430548572810265,-4.5926851167037,"9076","CLDN1","claudin 1"
"ENSG00000152611",-1.07980731636742,-4.714710816274,-1.46719686801472,0.145963309329053,0.567688152089351,-4.59273476646831,"133690","CAPSL","calcyphosine like"
"ENSG00000126500",-1.2232866933736,-3.970050927232,-1.51553671560868,0.133296774112087,0.552687724119249,-4.59278819155497,"23769","FLRT1","fibronectin leucine rich transmembrane protein 1"
"ENSG00000167646",1.14379940099988,-0.107295365084554,1.6123815210921,0.110536075735208,0.517998490359984,-4.59285346082414,"352909","DNAAF3","dynein axonemal assembly factor 3"
"ENSG00000242371",1.9013593246183,-0.368745856087867,1.54862125804405,0.125138240564296,0.539804062034091,-4.59355307497195,"28930","IGKV1-39","immunoglobulin kappa variable 1-39"
"ENSG00000168517",0.703609027352225,1.54969416654914,1.67038959309865,0.0984713371494264,0.501277098406139,-4.59357954862779,"124790","HEXIM2","HEXIM P-TEFb complex subunit 2"
"ENSG00000100739",1.49665381684027,2.82411536818948,1.72383197174574,0.0883246850200409,0.484183974723531,-4.59371223732025,"623","BDKRB1","bradykinin receptor B1"
"ENSG00000115232",-0.994857816868473,4.78320729297037,-1.95864686044417,0.053388798647867,0.409768253426675,-4.59371744015726,"3676","ITGA4","integrin subunit alpha 4"
"ENSG00000060642",0.390725282602756,3.5790590822982,1.82283640479412,0.0717966595587873,0.453606145648645,-4.5945307032765,"55650","PIGV","phosphatidylinositol glycan anchor biosynthesis class V"
"ENSG00000257038",0.679059632647221,-0.570025097189244,1.60190747551427,0.11283621224815,0.521375687569876,-4.59464811556254,"100287837","ARHGEF17-AS1","ARHGEF17 antisense RNA 1"
"ENSG00000185985",1.58938537804654,1.78975823038379,1.66052530181938,0.100443980357095,0.504712433515084,-4.59579301933551,"84631","SLITRK2","SLIT and NTRK like family member 2"
"ENSG00000134443",1.93165036760177,-3.79556006817828,1.38443506512304,0.169800374413001,0.595640574555406,-4.59588544358584,"2922","GRP","gastrin releasing peptide"
"ENSG00000114391",0.371563720158994,8.62375721916844,1.95369117820698,0.0539821838344549,0.411879313491158,-4.59606150733429,"6152","RPL24","ribosomal protein L24"
"ENSG00000189229",-1.17661650583502,-4.09504872797013,-1.50297313226068,0.136502506859816,0.555922077756333,-4.59607454624844,"105376944","LOC105376944","uncharacterized LOC105376944"
"ENSG00000185900",-0.530153109244294,0.774269107248981,-1.68700102780783,0.0952206383717384,0.495291997032365,-4.59633049876556,"84197","POMK","protein O-mannose kinase"
"ENSG00000215795",-0.874829422244513,-4.14624614564704,-1.48017609155698,0.142473656744643,0.564384835746363,-4.59643009159791,"100131465","LOC100131465","peroxisomal biogenesis factor 5 pseudogene"
"ENSG00000170891",1.32082760525059,1.55760385504236,1.65467443165043,0.101629090765728,0.506977483250589,-4.59706807325172,"54360","CYTL1","cytokine like 1"
"ENSG00000189050",-0.393914065824787,3.56722771853958,-1.87094865418916,0.0647465422781259,0.439631324042304,-4.59728320807429,"51136","RNFT1","ring finger protein, transmembrane 1"
"ENSG00000165072",1.23773198290333,2.9373480636439,1.72355312326433,0.0883753130902263,0.484183974723531,-4.59754845374049,"256691","MAMDC2","MAM domain containing 2"
"ENSG00000163377",1.58015050548744,-3.87528295923153,1.4238986885621,0.158087298922471,0.581194763793251,-4.59763594224829,"151647","TAFA4","TAFA chemokine like family member 4"
"ENSG00000061918",-0.865309887936216,3.97689423963359,-1.91390530988814,0.0589520866867919,0.424624658930659,-4.59825410980629,"2983","GUCY1B1","guanylate cyclase 1 soluble subunit beta 1"
"ENSG00000204420",1.02851935857037,-2.00939062562387,1.5226171251046,0.131516424848396,0.549244677641345,-4.59905459083464,"80739","MPIG6B","megakaryocyte and platelet inhibitory receptor G6b"
"ENSG00000100842",1.08699876387318,3.55146918359485,1.74638198052546,0.08430856848588,0.477479393745239,-4.60002639664162,"10278","EFS","embryonal Fyn-associated substrate"
"ENSG00000103313",-1.03149435474374,1.17424266801784,-1.71248230741511,0.090404652760047,0.487760103352882,-4.60045432602894,"4210","MEFV","MEFV innate immunity regulator, pyrin"
"ENSG00000101210",1.76721242053439,2.56691573899433,1.70785469948227,0.0912641494049101,0.488901058791711,-4.60050998688671,"1917","EEF1A2","eukaryotic translation elongation factor 1 alpha 2"
"ENSG00000090686",-0.309652636040765,6.39797841140528,-1.96519084978258,0.0526137320438649,0.409217335631504,-4.60092096667658,"84196","USP48","ubiquitin specific peptidase 48"
"ENSG00000236114",0.907411793203601,-1.45883983985006,1.54932294643701,0.124969593892538,0.539804062034091,-4.60102820795803,"100130881","LOC100130881","zinc finger protein 12 pseudogene"
"ENSG00000105127",-0.274269161575731,5.40855879771471,-1.95621039259871,0.0536798410235994,0.410777089338826,-4.60109162168659,"10270","AKAP8","A-kinase anchoring protein 8"
"ENSG00000218208",1.00114331010864,-1.73300124291942,1.52985205304919,0.12971664900496,0.546553485637417,-4.60133127467786,"728590","RPS27AP11","RPS27A pseudogene 11"
"ENSG00000233927",0.588367841899828,8.01836816117246,1.95964320868705,0.0532701691523906,0.409768253426675,-4.6013986424326,"6234","RPS28","ribosomal protein S28"
"ENSG00000228484",1.2758833800016,-3.5661377154077,1.44256865082401,0.152767525755191,0.575939493969173,-4.6016338203741,"101927692","LOC101927692","uncharacterized LOC101927692"
"ENSG00000120784",-0.859354376332248,3.82681431973425,-1.9040073408918,0.0602468864245311,0.427812088153234,-4.60191767229778,"22835","ZFP30","ZFP30 zinc finger protein"
